episode:1,Updates:1/50,Timesteps:400/10000,FPS:246.0,avg_sp:0.3181818181818182,value_loss:1.2897180716196697,policy_loss:-0.008487405284307891,dist_entropy:0.692186192671458,actor_grad_norm:2.089784781138102,critic_grad_norm:6.9006801764170325,ratio:0.9977699240048726,best_i:None,average_step_rewards:0.10499999672174454
episode:2,Updates:2/50,Timesteps:600/10000,FPS:229.0,avg_sp:0.25757575757575757,value_loss:1.0874356428782146,policy_loss:-0.006627046065404999,dist_entropy:0.6863645315170288,actor_grad_norm:1.6157370885213216,critic_grad_norm:5.978559366861979,ratio:0.999174702167511,best_i:None,average_step_rewards:0.08500000089406967
episode:3,Updates:3/50,Timesteps:800/10000,FPS:224.0,avg_sp:0.36363636363636365,value_loss:0.7619725982348124,policy_loss:-0.00422342156013471,dist_entropy:0.676492468516032,actor_grad_norm:1.051051425933838,critic_grad_norm:5.770024649302164,ratio:0.9990947326024373,best_i:None,average_step_rewards:0.11999999731779099
episode:4,Updates:4/50,Timesteps:1000/10000,FPS:222.0,avg_sp:0.4090909090909091,value_loss:0.7495692650477092,policy_loss:-0.007518150825829561,dist_entropy:0.6630402167638143,actor_grad_norm:1.6833704074223836,critic_grad_norm:4.1226584593455,ratio:0.9978980461756388,best_i:None,average_step_rewards:0.13500000536441803
episode:5,Updates:5/50,Timesteps:1200/10000,FPS:212.0,avg_sp:0.5454545454545454,value_loss:0.43620177706082663,policy_loss:-0.012309476510621664,dist_entropy:0.6352458318074544,actor_grad_norm:2.205615743001302,critic_grad_norm:1.8711689949035644,ratio:0.9976643721262614,best_i:None,average_step_rewards:0.18000000715255737
episode:6,Updates:6/50,Timesteps:1400/10000,FPS:202.0,avg_sp:0.7272727272727273,value_loss:0.45801699757575987,policy_loss:-0.01047340489427248,dist_entropy:0.6027872522672018,actor_grad_norm:1.517782195409139,critic_grad_norm:2.9281464576721192,ratio:0.9996224403381347,best_i:None,average_step_rewards:0.23999999463558197
episode:7,Updates:7/50,Timesteps:1600/10000,FPS:195.0,avg_sp:0.6363636363636364,value_loss:0.8422573804855347,policy_loss:-0.004279186387080714,dist_entropy:0.5846466064453125,actor_grad_norm:1.089239525794983,critic_grad_norm:4.178649489084879,ratio:1.000379252433777,best_i:None,average_step_rewards:0.20999999344348907
episode:8,Updates:8/50,Timesteps:1800/10000,FPS:191.0,avg_sp:0.6212121212121212,value_loss:0.2815664013226827,policy_loss:-0.008170594385980312,dist_entropy:0.553542164961497,actor_grad_norm:1.9066672404607137,critic_grad_norm:2.193996222813924,ratio:0.9999668876330058,best_i:None,average_step_rewards:0.20499999821186066
episode:9,Updates:9/50,Timesteps:2000/10000,FPS:186.0,avg_sp:0.803030303030303,value_loss:0.4414321879545848,policy_loss:-0.00905251014822473,dist_entropy:0.5181075235207876,actor_grad_norm:1.536920138200124,critic_grad_norm:1.5387988408406577,ratio:0.994360625743866,best_i:None,average_step_rewards:0.26499998569488525
episode:10,Updates:10/50,Timesteps:2200/10000,FPS:184.0,avg_sp:0.8636363636363636,value_loss:0.1964386542638143,policy_loss:-0.014979503354057637,dist_entropy:0.47591206431388855,actor_grad_norm:1.9087084690729776,critic_grad_norm:2.9519489288330076,ratio:0.9944110949834187,best_i:None,average_step_rewards:0.2849999964237213
episode:11,Updates:11/50,Timesteps:2400/10000,FPS:182.0,avg_sp:0.7727272727272727,value_loss:0.19491930802663168,policy_loss:-0.011328034694306648,dist_entropy:0.42843621770540874,actor_grad_norm:1.431000163157781,critic_grad_norm:2.155846643447876,ratio:1.0014515399932862,best_i:None,average_step_rewards:0.2549999952316284
episode:12,Updates:12/50,Timesteps:2600/10000,FPS:181.0,avg_sp:0.9545454545454546,value_loss:0.24209821621576946,policy_loss:-0.009688778212293888,dist_entropy:0.3762750585873922,actor_grad_norm:1.6246794482072195,critic_grad_norm:1.7353435595830282,ratio:0.9944983124732971,best_i:None,average_step_rewards:0.3149999976158142
episode:13,Updates:13/50,Timesteps:2800/10000,FPS:180.0,avg_sp:0.9090909090909091,value_loss:0.34966930747032166,policy_loss:-0.00010575574736861881,dist_entropy:0.36095756888389585,actor_grad_norm:0.1837755799293518,critic_grad_norm:2.041424369812012,ratio:0.9994937856992085,best_i:None,average_step_rewards:0.30000001192092896
episode:14,Updates:14/50,Timesteps:3000/10000,FPS:180.0,avg_sp:0.8787878787878788,value_loss:0.15174135367075603,policy_loss:-0.006141910439551198,dist_entropy:0.357455042997996,actor_grad_norm:1.484790833791097,critic_grad_norm:0.9470803419748942,ratio:1.001104191939036,best_i:None,average_step_rewards:0.28999999165534973
episode:15,Updates:15/50,Timesteps:3200/10000,FPS:181.0,avg_sp:0.9242424242424242,value_loss:0.17390060822168987,policy_loss:-0.006476616978024433,dist_entropy:0.3405937612056732,actor_grad_norm:1.2547372500101726,critic_grad_norm:0.8689115484555562,ratio:1.000642196337382,best_i:None,average_step_rewards:0.3050000071525574
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:181.0,avg_sp:0.9090909090909091,value_loss:0.21640456716219583,policy_loss:-0.00412425984473277,dist_entropy:0.33376612663269045,actor_grad_norm:0.9277414917945862,critic_grad_norm:0.7237176636854807,ratio:0.9990989367167155,best_i:None,average_step_rewards:0.30000001192092896
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:180.0,avg_sp:0.9393939393939394,value_loss:0.23825098673502604,policy_loss:-0.003768578971736147,dist_entropy:0.3152991553147634,actor_grad_norm:0.9509384473164876,critic_grad_norm:0.5730339626471201,ratio:1.0005358695983886,best_i:None,average_step_rewards:0.3100000023841858
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:179.0,avg_sp:0.9545454545454546,value_loss:0.2498184690872828,policy_loss:-0.0024264280924107596,dist_entropy:0.3062896470228831,actor_grad_norm:0.5789569576581319,critic_grad_norm:0.7593714753786723,ratio:1.0007852792739869,best_i:None,average_step_rewards:0.3149999976158142
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:178.0,avg_sp:0.9848484848484849,value_loss:0.16023727158705395,policy_loss:-0.0028350506545199512,dist_entropy:0.3214865108331045,actor_grad_norm:0.6426157077153524,critic_grad_norm:0.861693783601125,ratio:1.0018109242121378,best_i:None,average_step_rewards:0.32499998807907104
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:177.0,avg_sp:0.9696969696969697,value_loss:0.15459783573945363,policy_loss:-0.002358813477437612,dist_entropy:0.32313330968221027,actor_grad_norm:0.4691325883070628,critic_grad_norm:0.7273589650789897,ratio:1.0015913208325704,best_i:None,average_step_rewards:0.3199999928474426
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:175.0,avg_sp:0.9848484848484849,value_loss:0.1815926432609558,policy_loss:-0.0017450343134114495,dist_entropy:0.3097086509068807,actor_grad_norm:0.4361945390701294,critic_grad_norm:1.0989574631055197,ratio:1.0006540497144063,best_i:None,average_step_rewards:0.32499998807907104
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:174.0,avg_sp:0.9242424242424242,value_loss:0.16484486659367878,policy_loss:-0.004393266270558035,dist_entropy:0.30516817768414817,actor_grad_norm:0.7848943442106247,critic_grad_norm:0.7056218882401785,ratio:1.0021847804387412,best_i:None,average_step_rewards:0.3050000071525574
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:173.0,avg_sp:0.9545454545454546,value_loss:0.22761964599291484,policy_loss:-0.0015351177553760327,dist_entropy:0.28204107483228047,actor_grad_norm:0.7289565841356913,critic_grad_norm:1.4519861062367758,ratio:0.9990747133890788,best_i:None,average_step_rewards:0.3149999976158142
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:173.0,avg_sp:0.9848484848484849,value_loss:0.20865680674711864,policy_loss:-0.002049225813088314,dist_entropy:0.2970160702864329,actor_grad_norm:0.5168849885463714,critic_grad_norm:0.6147245188554128,ratio:0.9985007007916769,best_i:None,average_step_rewards:0.32499998807907104
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:172.0,avg_sp:0.9848484848484849,value_loss:0.1712108741203944,policy_loss:-0.004389280547155039,dist_entropy:0.29908388257026675,actor_grad_norm:0.510985940694809,critic_grad_norm:0.6146503865718842,ratio:1.0006891091664631,best_i:None,average_step_rewards:0.32499998807907104
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:171.0,avg_sp:0.9696969696969697,value_loss:0.18076427380243937,policy_loss:-0.0007184764477133232,dist_entropy:0.2929747482140859,actor_grad_norm:0.4131433665752411,critic_grad_norm:0.7601385156313578,ratio:0.9992015997568766,best_i:None,average_step_rewards:0.3199999928474426
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:171.0,avg_sp:0.9696969696969697,value_loss:0.1844332973162333,policy_loss:-0.0032430791771815254,dist_entropy:0.27589784463246664,actor_grad_norm:0.781644340356191,critic_grad_norm:0.7396834711233775,ratio:0.9990837732950847,best_i:None,average_step_rewards:0.3199999928474426
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:171.0,avg_sp:1.0,value_loss:0.195098215341568,policy_loss:-0.005711438161941847,dist_entropy:0.24721759259700776,actor_grad_norm:0.617300812403361,critic_grad_norm:0.9227910161018371,ratio:1.0019327521324157,best_i:None,average_step_rewards:0.33000001311302185
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:172.0,avg_sp:1.0,value_loss:0.17381669978300732,policy_loss:0.00021334656315351216,dist_entropy:0.22363544404506683,actor_grad_norm:0.20445993343989055,critic_grad_norm:0.8449809869130452,ratio:0.9986337105433146,best_i:None,average_step_rewards:0.33000001311302185
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:173.0,avg_sp:0.9848484848484849,value_loss:0.16061961154143015,policy_loss:-0.000840775324943636,dist_entropy:0.2349554399649302,actor_grad_norm:0.2106219634413719,critic_grad_norm:0.3623517692089081,ratio:1.0010321776072184,best_i:None,average_step_rewards:0.32499998807907104
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:173.0,avg_sp:0.9545454545454546,value_loss:0.1658997784058253,policy_loss:-0.0032170173849832414,dist_entropy:0.25503609677155814,actor_grad_norm:0.754269027709961,critic_grad_norm:0.4831302434206009,ratio:1.0005364974339803,best_i:None,average_step_rewards:0.3149999976158142
