episode:1,Updates:1/50,Timesteps:400/10000,FPS:209.0,avg_sp:0.42424242424242425,value_loss:0.634598684310913,policy_loss:-0.009305673069941397,dist_entropy:0.6923808534940084,actor_grad_norm:2.195291010538737,critic_grad_norm:2.9325390815734864,ratio:1.0003813982009888,best_i:None,average_step_rewards:0.14000000059604645
episode:2,Updates:2/50,Timesteps:600/10000,FPS:194.0,avg_sp:0.4393939393939394,value_loss:0.5198230028152466,policy_loss:-0.010710752884236523,dist_entropy:0.687304695447286,actor_grad_norm:2.3441070715586343,critic_grad_norm:4.733181381225586,ratio:1.0019934097925822,best_i:None,average_step_rewards:0.14499999582767487
episode:3,Updates:3/50,Timesteps:800/10000,FPS:187.0,avg_sp:0.4696969696969697,value_loss:0.8003821849822998,policy_loss:-0.00748850771815827,dist_entropy:0.6766495943069458,actor_grad_norm:1.7349348386128745,critic_grad_norm:4.272309970855713,ratio:0.9990669012069702,best_i:None,average_step_rewards:0.1550000011920929
episode:4,Updates:4/50,Timesteps:1000/10000,FPS:179.0,avg_sp:0.48484848484848486,value_loss:0.3205829123655955,policy_loss:-0.011478677317189679,dist_entropy:0.6610831101735433,actor_grad_norm:2.5503515243530273,critic_grad_norm:3.3925013383229574,ratio:1.0037417888641358,best_i:None,average_step_rewards:0.1599999964237213
episode:5,Updates:5/50,Timesteps:1200/10000,FPS:175.0,avg_sp:0.6212121212121212,value_loss:0.304747066895167,policy_loss:-0.018018716104328637,dist_entropy:0.6333328286806742,actor_grad_norm:2.9828729311625164,critic_grad_norm:2.5516928911209105,ratio:1.0005898873011272,best_i:None,average_step_rewards:0.20499999821186066
episode:6,Updates:6/50,Timesteps:1400/10000,FPS:171.0,avg_sp:0.6060606060606061,value_loss:0.2942008932431539,policy_loss:-0.019460419795786284,dist_entropy:0.592864473660787,actor_grad_norm:2.9152381738026936,critic_grad_norm:3.2564223925272624,ratio:1.0013113816579182,best_i:None,average_step_rewards:0.20000000298023224
episode:7,Updates:7/50,Timesteps:1600/10000,FPS:169.0,avg_sp:0.7727272727272727,value_loss:0.30319920380910237,policy_loss:-0.01505435112056633,dist_entropy:0.5427432417869568,actor_grad_norm:2.427156150341034,critic_grad_norm:1.7390390594800313,ratio:1.0005311806996664,best_i:None,average_step_rewards:0.2549999952316284
episode:8,Updates:8/50,Timesteps:1800/10000,FPS:167.0,avg_sp:0.7121212121212122,value_loss:0.20355635384718576,policy_loss:-0.011521296888900304,dist_entropy:0.4978107035160065,actor_grad_norm:2.1577399810155233,critic_grad_norm:2.9085690498352053,ratio:1.0020299275716147,best_i:None,average_step_rewards:0.23499999940395355
episode:9,Updates:9/50,Timesteps:2000/10000,FPS:167.0,avg_sp:0.9090909090909091,value_loss:0.2664323051770528,policy_loss:-0.01534118781673423,dist_entropy:0.4554248889287313,actor_grad_norm:2.2567046960194905,critic_grad_norm:1.997826600074768,ratio:0.9975473284721375,best_i:None,average_step_rewards:0.30000001192092896
episode:10,Updates:10/50,Timesteps:2200/10000,FPS:166.0,avg_sp:0.803030303030303,value_loss:0.10103569080432256,policy_loss:-0.008294139265393123,dist_entropy:0.4238013565540314,actor_grad_norm:1.7781729300816853,critic_grad_norm:2.2392529964447023,ratio:1.0012969017028808,best_i:None,average_step_rewards:0.26499998569488525
episode:11,Updates:11/50,Timesteps:2400/10000,FPS:165.0,avg_sp:0.8939393939393939,value_loss:0.19932471613089245,policy_loss:-0.01456766785153499,dist_entropy:0.3874503254890442,actor_grad_norm:2.3971899231274922,critic_grad_norm:1.712449280420939,ratio:0.9982697010040283,best_i:None,average_step_rewards:0.29499998688697815
