episode:1,Updates:1/50,Timesteps:400/10000,FPS:206.0,avg_sp:0.24242424242424243,value_loss:0.7708664457003276,policy_loss:-0.008560144096923258,dist_entropy:0.6921590646107991,actor_grad_norm:2.006525651613871,critic_grad_norm:3.1233682155609133,ratio:0.9969843983650207,best_i:None,average_step_rewards:0.07999999821186066
episode:2,Updates:2/50,Timesteps:600/10000,FPS:193.0,avg_sp:0.3787878787878788,value_loss:0.5663191795349121,policy_loss:-0.007492322032029482,dist_entropy:0.686600124835968,actor_grad_norm:1.7129861195882161,critic_grad_norm:4.1588064988454185,ratio:0.9980298360188802,best_i:None,average_step_rewards:0.125
episode:3,Updates:3/50,Timesteps:800/10000,FPS:185.0,avg_sp:0.4696969696969697,value_loss:0.542671658595403,policy_loss:-0.013030180120530232,dist_entropy:0.6757926781972249,actor_grad_norm:2.5398306687672934,critic_grad_norm:4.152260557810465,ratio:1.0009219566980998,best_i:None,average_step_rewards:0.1550000011920929
episode:4,Updates:4/50,Timesteps:1000/10000,FPS:179.0,avg_sp:0.5606060606060606,value_loss:0.4267523348331451,policy_loss:-0.016485732051233448,dist_entropy:0.6541188478469848,actor_grad_norm:2.7603773434956866,critic_grad_norm:4.292781257629395,ratio:1.0013516982396444,best_i:None,average_step_rewards:0.1850000023841858
episode:5,Updates:5/50,Timesteps:1200/10000,FPS:175.0,avg_sp:0.6666666666666666,value_loss:0.6260770320892334,policy_loss:-0.016550385604302064,dist_entropy:0.618513842423757,actor_grad_norm:2.505114189783732,critic_grad_norm:4.162819210688273,ratio:0.9956811110178629,best_i:None,average_step_rewards:0.2199999988079071
episode:6,Updates:6/50,Timesteps:1400/10000,FPS:173.0,avg_sp:0.7575757575757576,value_loss:0.4983455260594686,policy_loss:-0.009526135925203565,dist_entropy:0.5733513514200846,actor_grad_norm:1.744935186704,critic_grad_norm:3.8633498986562094,ratio:0.9981638590494791,best_i:None,average_step_rewards:0.25
episode:7,Updates:7/50,Timesteps:1600/10000,FPS:171.0,avg_sp:0.7121212121212122,value_loss:0.5979689399401347,policy_loss:-0.00627066858392209,dist_entropy:0.5331408540407817,actor_grad_norm:1.2833282470703125,critic_grad_norm:3.3028074582417806,ratio:1.000350578625997,best_i:None,average_step_rewards:0.23499999940395355
episode:8,Updates:8/50,Timesteps:1800/10000,FPS:171.0,avg_sp:0.8181818181818182,value_loss:0.2822857101758321,policy_loss:-0.010612636772294811,dist_entropy:0.4918803870677948,actor_grad_norm:1.941137170791626,critic_grad_norm:1.4611489335695902,ratio:1.0019809325536093,best_i:None,average_step_rewards:0.27000001072883606
episode:9,Updates:9/50,Timesteps:2000/10000,FPS:172.0,avg_sp:0.803030303030303,value_loss:0.4001592914263407,policy_loss:-0.005542904137323271,dist_entropy:0.45324326356252037,actor_grad_norm:1.2504220326741537,critic_grad_norm:1.605471928914388,ratio:1.0010759909947713,best_i:None,average_step_rewards:0.26499998569488525
episode:10,Updates:10/50,Timesteps:2200/10000,FPS:175.0,avg_sp:0.8787878787878788,value_loss:0.2573419988155365,policy_loss:-0.006404661497101216,dist_entropy:0.4267383654912313,actor_grad_norm:1.3711072127024333,critic_grad_norm:1.1119646231333415,ratio:1.0003948609034221,best_i:None,average_step_rewards:0.28999999165534973
episode:11,Updates:11/50,Timesteps:2400/10000,FPS:175.0,avg_sp:0.8939393939393939,value_loss:0.17326341072718301,policy_loss:-0.008564997554291054,dist_entropy:0.4026347239812215,actor_grad_norm:1.7301969925562541,critic_grad_norm:1.4237349192301432,ratio:0.9998550375302633,best_i:None,average_step_rewards:0.29499998688697815
episode:12,Updates:12/50,Timesteps:2600/10000,FPS:176.0,avg_sp:0.8787878787878788,value_loss:0.16230631470680237,policy_loss:-0.010135973404472054,dist_entropy:0.3586158275604248,actor_grad_norm:1.5713276267051697,critic_grad_norm:0.8528508543968201,ratio:0.9981986284255981,best_i:None,average_step_rewards:0.28999999165534973
episode:13,Updates:13/50,Timesteps:2800/10000,FPS:174.0,avg_sp:0.8636363636363636,value_loss:0.134842844804128,policy_loss:-0.007107048433895121,dist_entropy:0.31824477314949035,actor_grad_norm:1.4850443104902904,critic_grad_norm:0.7659879207611084,ratio:1.0012153784434001,best_i:None,average_step_rewards:0.2849999964237213
episode:14,Updates:14/50,Timesteps:3000/10000,FPS:173.0,avg_sp:0.9545454545454546,value_loss:0.19575129648049672,policy_loss:-0.007166113810613694,dist_entropy:0.3004089633623759,actor_grad_norm:1.690367571512858,critic_grad_norm:0.8690693557262421,ratio:1.0002369085947673,best_i:None,average_step_rewards:0.3149999976158142
episode:15,Updates:15/50,Timesteps:3200/10000,FPS:172.0,avg_sp:0.9696969696969697,value_loss:0.13863720297813414,policy_loss:-0.004398767430024837,dist_entropy:0.27048490246136986,actor_grad_norm:0.7984740614891053,critic_grad_norm:1.1955566883087159,ratio:1.0016236464182535,best_i:None,average_step_rewards:0.3199999928474426
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:172.0,avg_sp:0.9696969696969697,value_loss:0.13426409661769867,policy_loss:-0.000921021357508541,dist_entropy:0.26351233522097267,actor_grad_norm:0.45290573438008624,critic_grad_norm:0.6892569720745086,ratio:1.000403594970703,best_i:None,average_step_rewards:0.3199999928474426
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:171.0,avg_sp:0.9848484848484849,value_loss:0.11909800370534261,policy_loss:-0.0030689718985619525,dist_entropy:0.25638147989908855,actor_grad_norm:0.635451094309489,critic_grad_norm:0.5316592653592428,ratio:0.9995899518330892,best_i:None,average_step_rewards:0.32499998807907104
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:171.0,avg_sp:0.9545454545454546,value_loss:0.08643276194731395,policy_loss:-0.00039199587122129564,dist_entropy:0.24802741408348083,actor_grad_norm:0.2712839504082998,critic_grad_norm:0.4036880840857824,ratio:1.0006620327631632,best_i:None,average_step_rewards:0.3149999976158142
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:170.0,avg_sp:0.9393939393939394,value_loss:0.1132441888252894,policy_loss:-0.0017500995695590937,dist_entropy:0.25642842253049214,actor_grad_norm:0.7429659287134807,critic_grad_norm:0.32224175333976746,ratio:0.9998315095901489,best_i:None,average_step_rewards:0.3100000023841858
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:169.0,avg_sp:0.9848484848484849,value_loss:0.16825754940509796,policy_loss:-0.004704726737458268,dist_entropy:0.2716858406861623,actor_grad_norm:0.9602662603060405,critic_grad_norm:0.67679643034935,ratio:1.0000260790189108,best_i:None,average_step_rewards:0.32499998807907104
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:168.0,avg_sp:0.9848484848484849,value_loss:0.12087730516990026,policy_loss:-0.003067250866675764,dist_entropy:0.2884951293468475,actor_grad_norm:0.37383493582407634,critic_grad_norm:0.6226234912872315,ratio:1.0006853659947714,best_i:None,average_step_rewards:0.32499998807907104
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:169.0,avg_sp:0.9696969696969697,value_loss:0.1257757191856702,policy_loss:-0.003288864130930354,dist_entropy:0.3026988863945007,actor_grad_norm:0.370795738697052,critic_grad_norm:0.3506730486949285,ratio:1.0011748631795248,best_i:None,average_step_rewards:0.3199999928474426
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:169.0,avg_sp:0.9545454545454546,value_loss:0.10583505779504776,policy_loss:-0.0030516646396961276,dist_entropy:0.32147456407547,actor_grad_norm:0.76305064757665,critic_grad_norm:0.5812526404857635,ratio:1.0007007439931235,best_i:None,average_step_rewards:0.3149999976158142
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:169.0,avg_sp:0.9848484848484849,value_loss:0.1575576623280843,policy_loss:-0.0013977895701633733,dist_entropy:0.3257007976373037,actor_grad_norm:0.699913767973582,critic_grad_norm:0.916168475151062,ratio:0.9992192665735881,best_i:None,average_step_rewards:0.32499998807907104
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:170.0,avg_sp:0.9393939393939394,value_loss:0.10699738313754399,policy_loss:-0.005233289521497989,dist_entropy:0.32321627140045167,actor_grad_norm:0.5511972804864248,critic_grad_norm:0.736924264828364,ratio:1.000235366821289,best_i:None,average_step_rewards:0.3100000023841858
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:170.0,avg_sp:0.9848484848484849,value_loss:0.17891928255558015,policy_loss:-0.008474431779701242,dist_entropy:0.2972815791765849,actor_grad_norm:1.0956875801086425,critic_grad_norm:1.0829102516174316,ratio:0.9978357593218485,best_i:None,average_step_rewards:0.32499998807907104
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:169.0,avg_sp:1.0,value_loss:0.122654323776563,policy_loss:-0.0037536668648632107,dist_entropy:0.2779018064339956,actor_grad_norm:0.4512769977251689,critic_grad_norm:0.5167769620815913,ratio:0.9997101823488871,best_i:None,average_step_rewards:0.33000001311302185
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:169.0,avg_sp:1.0,value_loss:0.1145029862721761,policy_loss:-0.0009924073990356774,dist_entropy:0.28206544915835063,actor_grad_norm:0.37138179540634153,critic_grad_norm:0.41486561199029287,ratio:0.9994559407234191,best_i:None,average_step_rewards:0.33000001311302185
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:169.0,avg_sp:0.9696969696969697,value_loss:0.10543066213528315,policy_loss:-0.0023818620898916026,dist_entropy:0.2960006515185038,actor_grad_norm:0.254971847931544,critic_grad_norm:0.1922663653890292,ratio:0.995442529519399,best_i:None,average_step_rewards:0.3199999928474426
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:169.0,avg_sp:1.0,value_loss:0.14793270230293273,policy_loss:-0.003597705530429559,dist_entropy:0.29612829089164733,actor_grad_norm:0.7375211477279663,critic_grad_norm:0.4365970184405645,ratio:0.997545313835144,best_i:None,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:168.0,avg_sp:0.9393939393939394,value_loss:0.11275389244159063,policy_loss:-0.000966858056839559,dist_entropy:0.29399844209353126,actor_grad_norm:0.461774073044459,critic_grad_norm:0.4461350589990616,ratio:1.0004106044769288,best_i:None,average_step_rewards:0.3100000023841858
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:168.0,avg_sp:1.0,value_loss:0.13659752309322357,policy_loss:-0.00339055299661896,dist_entropy:0.31668219963709515,actor_grad_norm:1.3004742781321208,critic_grad_norm:0.8831034163633983,ratio:1.0002286831537883,best_i:None,average_step_rewards:0.33000001311302185
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:169.0,avg_sp:0.9848484848484849,value_loss:0.11146429727474848,policy_loss:-0.0011294238429400139,dist_entropy:0.33387031555175783,actor_grad_norm:0.4635403215885162,critic_grad_norm:0.6331488013267517,ratio:1.0007535457611083,best_i:None,average_step_rewards:0.32499998807907104
